family,height,width,pixels,mean,std,min,max,entropy
Lolyda.AT,369,64,23616,103.68665311653116,77.05487643071203,0,255,7.468310601945612
C2LOP.gen!g,681,768,523008,113.6298259300049,81.16078356088087,0,255,7.554009626274543
Allaple.A,248,256,63488,123.73785597278226,76.44309815268723,0,255,7.877856128772913
Allaple.A,254,256,65024,124.26759350393701,76.62692170308722,0,255,7.888431479374408
VB.AT,755,768,579840,85.4193260209713,89.61573296454158,0,255,5.660019529637462
Dialplatform.B,216,64,13824,94.66384548611111,82.61084939076761,0,255,6.760834304894116
Fakerean,277,384,106368,122.45867178098676,79.81613751945557,0,255,7.673127664145615
Allaple.A,306,256,78336,123.25462111928104,75.69292287199562,0,255,7.903563758638602
Allaple.A,306,256,78336,122.49729370915033,75.59983709303204,0,255,7.905701574207025
Allaple.A,306,256,78336,123.65641595179738,76.1214637578002,0,255,7.913684444031544
Swizzor.gen!E,593,512,303616,105.31831985139124,82.77320176929882,0,255,7.214961904631215
Allaple.L,452,128,57856,120.80740113384955,77.69731039201761,0,255,7.8339259212184915
Adialer.C,410,512,209920,92.1917158917683,74.54859894190697,0,255,6.50376590318555
Allaple.A,366,256,93696,127.4631787909836,76.86198889229959,0,255,7.935641967982024
VB.AT,798,512,408576,81.89894169016291,92.3232155051863,0,255,5.093178462308084
Lolyda.AT,433,64,27712,104.52670323325636,75.15527715447513,0,255,7.590224238426631
Allaple.A,306,256,78336,123.49379595588235,75.52502261748054,0,255,7.907266459720424
Instantaccess,467,384,179328,119.27972207351891,78.89628366209695,0,255,7.777361097449855
Dontovo.A,320,128,40960,37.9414794921875,68.12701522362369,0,255,3.348389370541219
Allaple.L,452,128,57856,122.86018736172566,76.24335937548071,0,255,7.858556476582198
Allaple.A,269,256,68864,122.78694237918215,76.42332592012536,0,255,7.887550204195525
Allaple.L,452,128,57856,123.5524405420354,77.16035997005572,0,255,7.86314081759941
Allaple.L,452,128,57856,121.24102945243362,76.7847739555999,0,255,7.832404163910557
Allaple.L,452,128,57856,123.65782287057522,77.19983318841979,0,255,7.859538968972396
Allaple.A,264,256,67584,123.54802911931819,75.62744174322012,0,255,7.879750510334273
C2LOP.gen!g,952,512,487424,109.76963998490021,80.7314835798842,0,255,7.460677419276477
Alueron.gen!J,368,256,94208,105.5404636548913,82.42706922334251,0,255,7.272805120546587
Fakerean,278,384,106752,122.31605965227818,79.21412574760181,0,255,7.685199640794835
Fakerean,288,384,110592,114.19976128472223,81.35298899649648,0,255,7.545628342376077
Malex.gen!J,318,256,81408,121.6642958922956,76.1933707306512,0,255,7.883933892846928
Allaple.A,264,256,67584,123.95288825757575,76.17122751242019,0,255,7.885799709595968
Allaple.A,306,256,78336,123.01522926879085,75.57511646400098,0,255,7.904023898481357
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Fakerean,277,384,106368,122.57592509025271,79.68590937329523,0,255,7.6684706512330045
Skintrim.N,488,384,187392,103.65313353825137,83.32606977224145,0,255,7.167826583103818
Lolyda.AA2,288,128,36864,75.11387803819444,90.5679729488671,0,255,4.864547984579875
Instantaccess,445,384,170880,121.41358848314607,78.1015654008835,0,255,7.837900153157245
Instantaccess,445,384,170880,121.51932935393259,78.17023806936862,0,255,7.837913402128628
Allaple.L,474,128,60672,124.42090255801688,76.98209522622496,0,255,7.877752887476753
Allaple.A,345,256,88320,108.25814085144927,82.09639000245303,0,255,7.466105677135481
C2LOP.gen!g,686,768,526848,113.73219600340136,80.53842784551804,0,255,7.5613048182310845
Allaple.L,452,128,57856,123.22856747787611,76.99730757916957,0,255,7.8549451560080366
Lolyda.AA1,400,64,25600,94.3919921875,91.78480933649881,0,255,5.807592624828262
VB.AT,900,768,691200,83.5779296875,88.73356192576321,0,255,5.63606092566299
Allaple.L,452,128,57856,122.43146778207965,75.81918842899869,0,255,7.843830777021433
Allaple.L,452,128,57856,123.49965431415929,77.01012501054228,0,255,7.86342197994745
Allaple.A,286,256,73216,123.66743607954545,76.93328169454449,0,255,7.8897522308525625
Allaple.A,264,256,67584,122.3806670217803,76.7961061569003,0,255,7.8950732876953005
Lolyda.AA3,480,512,245760,133.57339680989583,44.160282867757765,0,255,1.500610507114506
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,123.6377903761062,77.20028103660528,0,255,7.862795351958093
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,123.28925262721239,76.7189982577679,0,255,7.866276391863655
Allaple.A,265,256,67840,123.17725530660377,75.82816382468498,0,255,7.8836938937591
Allaple.A,365,256,93440,125.59713184931506,75.64640733684807,0,255,7.937935506124132
Allaple.L,474,128,60672,123.47854034810126,76.40454526300257,0,255,7.869484240621781
Obfuscator.AD,424,384,162816,117.44010416666667,79.78183619067771,0,255,7.698881475359068
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,370,256,94720,124.47779771959459,75.25883470606956,0,255,7.922323343828026
Allaple.L,452,128,57856,120.79459347345133,77.5492386748888,0,255,7.836469368205099
Allaple.A,248,256,63488,124.36479334677419,76.80450328894347,0,255,7.877211323381571
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,123.30631222345133,77.04186885320716,0,255,7.859626678374847
Allaple.A,248,256,63488,123.86135962701613,76.85568429553197,0,255,7.880639249736585
Allaple.L,466,128,59648,122.87741416309012,77.06205343752998,0,255,7.850283940511845
Allaple.L,452,128,57856,123.92071695243362,76.82752996570234,0,255,7.860926397971826
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
C2LOP.P,552,512,282624,98.06403914741848,82.99162393730441,0,255,7.015476616831403
Lolyda.AA2,288,128,36864,75.04635959201389,90.50102777845471,0,255,4.86436188199319
Allaple.A,265,256,67840,123.50725235849056,76.05622904722813,0,255,7.891610128045796
Allaple.A,306,256,78336,124.52355238970588,76.80930030923396,0,255,7.9097510490712235
Allaple.A,254,256,65024,124.76828555610236,77.03106275816091,0,255,7.883104794643439
Allaple.L,452,128,57856,123.31936186393806,77.2384843520155,0,255,7.860983663443394
Agent.FYI,258,64,16512,79.23043846899225,83.72223383501652,0,255,5.9779113861676745
VB.AT,767,768,589056,84.67251161179922,90.54894493232617,0,255,5.625821636688856
Instantaccess,467,384,179328,119.39127743576017,78.94250968498567,0,255,7.777245135160996
Allaple.A,264,256,67584,121.9551669034091,76.57889378402339,0,255,7.870487315599882
Allaple.L,452,128,57856,123.20257190265487,77.87139522417492,0,255,7.856889088077148
Lolyda.AT,384,64,24576,99.00118001302083,79.32644075407096,0,255,7.449569857667343
C2LOP.P,600,512,307200,105.05822591145834,82.58185880302663,0,255,7.255638502329848
Allaple.A,265,256,67840,123.32675412735848,76.1765707216159,0,255,7.887045672736755
VB.AT,751,768,576768,84.72027054205503,89.34094772367722,0,255,5.627730346148874
Lolyda.AA3,480,512,245760,181.53098958333334,62.09400877732853,0,255,1.4237558236153887
Lolyda.AA2,288,128,36864,71.87478298611111,88.78566991493939,0,255,4.8409828840163085
Lolyda.AA3,480,512,245760,181.40627848307292,62.2428938704734,0,255,1.4172178452006032
Allaple.L,452,128,57856,123.83894496681415,77.09141435461167,0,255,7.862906821384793
Allaple.A,302,256,77312,124.71589145281457,76.14706289984522,0,255,7.917133032085778
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,123.48316509955752,77.67628346215598,0,255,7.854856884012907
Allaple.A,370,256,94720,123.89078336148648,75.06757113427555,0,255,7.922827825953055
Autorun.K,683,768,524544,108.85944553745729,87.63790597474588,0,255,6.609823983577367
Allaple.A,302,256,77312,124.92460420115894,76.25166082881836,0,255,7.915323412788072
Allaple.A,254,256,65024,124.25281434547244,76.89540821478187,0,255,7.878173787801666
Allaple.A,248,256,63488,121.46837197580645,77.1396088625322,0,255,7.8849664695892745
Allaple.A,264,256,67584,123.91839784564394,76.0022750065345,0,255,7.896716838703165
Allaple.L,452,128,57856,122.85453539823008,76.68923497618985,0,255,7.838026157366807
Fakerean,277,384,106368,122.57592509025271,79.68590937329523,0,255,7.6684706512330045
Allaple.A,306,256,78336,124.37483404820262,76.59247535357787,0,255,7.91360942602384
Allaple.A,365,256,93440,125.20123073630137,75.75637753868142,0,255,7.9411137650144035
Fakerean,285,384,109440,121.04035087719298,82.32951993100572,0,255,7.535368231521343
Allaple.A,265,256,67840,122.15014740566038,76.74212751925178,0,255,7.855894523291363
Lolyda.AA3,480,512,245760,181.4343709309896,62.20902898475704,0,255,1.41724844663745
Allaple.A,281,256,71936,124.42917315391459,76.16239910031877,0,255,7.904710856976125
Dontovo.A,244,128,31232,49.66937756147541,74.77445252067218,0,255,4.325631777583668
Allaple.A,254,256,65024,124.16598486712599,76.58298773016377,0,255,7.878488019579461
C2LOP.P,682,768,523776,114.8523242760264,80.06097149927547,0,255,7.636849234128564
Allaple.L,452,128,57856,123.67818376659292,77.19857650268493,0,255,7.862168741117244
Alueron.gen!J,368,256,94208,106.00009553328805,82.15438099694717,0,255,7.299455196493822
Alueron.gen!J,368,256,94208,104.58181895380434,82.59235770688903,0,255,7.242209117333143
Allaple.A,254,256,65024,123.57251168799213,76.01825201034714,0,255,7.8858926288161255
Lolyda.AA1,432,64,27648,94.91594328703704,91.89531038341606,0,255,5.815232379832133
Obfuscator.AD,424,384,162816,117.50477225825472,79.85267789120256,0,255,7.698778743073454
Allaple.A,264,256,67584,122.56032492897727,76.522100895974,0,255,7.87243877510487
Lolyda.AA1,456,64,29184,99.4858826754386,93.71371633091938,0,255,5.915034268906096
Allaple.L,452,128,57856,123.50480503318585,76.98851548957002,0,255,7.861371379620323
Dialplatform.B,216,64,13824,94.64836516203704,82.60320236540127,0,255,6.758130009194032
Allaple.A,264,256,67584,124.5202118844697,76.86389486094068,0,255,7.89366381589437
Allaple.L,448,128,57344,122.90016392299107,77.5415469351057,0,255,7.834923554190884
Allaple.A,264,256,67584,121.63029711174242,76.77017564949021,0,255,7.892493520004046
Allaple.L,452,128,57856,122.67928996128319,76.43063506911184,0,255,7.8618592138218535
Alueron.gen!J,352,384,135168,108.1588467684659,82.24922925233008,0,255,7.366886952532042
Agent.FYI,210,64,13440,69.51309523809523,82.93204677376634,0,255,5.312947877409785
Instantaccess,445,384,170880,121.45694639513108,78.1594932563376,0,255,7.8378517502828515
Allaple.A,264,256,67584,122.92421283143939,76.40218952405901,0,255,7.874252002924977
Allaple.L,452,128,57856,123.48198976769912,77.11619243409243,0,255,7.851886140414576
Allaple.L,452,128,57856,123.09203885508849,76.39821149974068,0,255,7.86131733281675
Allaple.L,452,128,57856,123.49585176991151,76.92821304340195,0,255,7.851325875586384
Dialplatform.B,216,64,13824,94.42903645833333,82.4818759837343,0,255,6.763137319057299
Lolyda.AT,377,64,24128,103.90633289124668,76.09907834187841,0,255,7.506264690404594
Allaple.A,264,256,67584,123.3845732717803,76.17996538776464,0,255,7.890992734111385
Lolyda.AT,370,64,23680,102.92276182432433,75.6050246489585,0,255,7.477073545197146
Allaple.A,264,256,67584,123.29928681344697,76.21093868437944,0,255,7.8895037780077635
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,452,128,57856,123.66827986725664,77.18776262307222,0,255,7.856555253309972
Fakerean,285,384,109440,115.5235745614035,82.26426387951038,0,255,7.524864371974212
Allaple.A,306,256,78336,121.74458741830065,76.43341105754648,0,255,7.908836017634417
Rbot!gen,507,512,259584,96.6533453525641,80.60411818703041,0,255,6.5357865170953
Allaple.L,452,128,57856,123.76771639933628,77.27078504313087,0,255,7.855974894018518
Lolyda.AA1,432,64,27648,94.39605034722223,91.83969923061929,0,255,5.798835030729778
Fakerean,345,384,132480,124.07299214975845,79.1441824557593,0,255,7.731958451854009
Instantaccess,445,384,170880,121.49947331460675,78.14045712080551,0,255,7.838042408611116
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Instantaccess,445,384,170880,121.47092111423221,78.15234665603695,0,255,7.837732063388497
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,264,256,67584,124.1572265625,76.8099221139979,0,255,7.893107708422769
Lolyda.AT,378,64,24192,103.356853505291,75.85350668236947,0,255,7.537244311761855
Allaple.A,338,256,86528,124.5081245377219,75.86665144456111,0,255,7.9172289401783855
Skintrim.N,499,384,191616,104.33487808951236,83.29122471343362,0,255,7.192775538014345
VB.AT,832,768,638976,84.39242944961939,88.93549369404057,0,255,5.6548258176009485
Allaple.A,345,256,88320,106.80301177536232,81.91198155280746,0,255,7.467248128352487
Fakerean,273,384,104832,116.24429563492063,80.57810485981317,0,255,7.65402414391133
Allaple.A,246,256,62976,121.08061801321138,75.93063655690072,0,255,7.866936116320687
Dontovo.A,244,128,31232,49.65964395491803,74.76957259570048,0,255,4.325545374764175
Allaple.A,264,256,67584,123.05399206912878,76.58792384610176,0,255,7.864999047174871
Allaple.A,264,256,67584,124.03431285511364,75.99570536217459,0,255,7.898313417424003
Allaple.A,306,256,78336,123.81629136029412,75.78776871674602,0,255,7.916291174883836
Allaple.A,306,256,78336,122.86357485702614,75.59390692443064,0,255,7.906093848583954
Allaple.L,452,128,57856,119.23907632743362,77.24504468583275,0,255,7.843252192636811
Allaple.L,452,128,57856,121.80968266039822,76.41580168997753,0,255,7.8361431619110675
Rbot!gen,532,384,204288,99.1499647556391,81.40121194284006,0,255,6.589718219469338
Allaple.A,304,256,77824,124.6238949424342,76.18004834733816,0,255,7.908249747395126
Allaple.A,272,256,69632,125.02587890625,77.06031057607959,0,255,7.902226514705111
Allaple.A,262,256,67072,123.86202886450381,77.41827783276842,0,255,7.875304615754157
Fakerean,282,384,108288,118.60118388002364,81.07671631996365,0,255,7.588352607298027
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,248,256,63488,121.42864793346774,77.14815900829059,0,255,7.878810604473058
C2LOP.gen!g,755,768,579840,109.2056860513245,79.86890710261723,0,255,7.550169137645074
Allaple.L,452,128,57856,123.76534845132744,76.5346868356948,0,255,7.858210268503181
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Alueron.gen!J,352,384,135168,107.88930812026516,82.06756383400035,0,255,7.370864497515847
Skintrim.N,463,384,177792,102.31747210223182,83.58488549076694,0,255,7.10574424806604
Allaple.A,254,256,65024,123.46950356791339,76.1704522783119,0,255,7.879737452582649
Allaple.L,452,128,57856,123.90813398783186,77.42147891287836,0,255,7.86484349931448
Allaple.A,286,256,73216,125.3628851617133,76.70655168110535,0,255,7.908327242280814
Rbot!gen,489,512,250368,98.15408918072598,81.30308156715549,0,255,6.544753549289077
Allaple.L,452,128,57856,124.03569206305309,76.93101277258027,0,255,7.863158697619084
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,302,256,77312,125.20937241307946,76.31141521356494,0,255,7.92226240459501
Dialplatform.B,216,64,13824,94.80085358796296,82.809895464776,0,255,6.758255297400931
Allaple.L,452,128,57856,123.46714256084071,76.65706070587021,0,255,7.861999356516447
Fakerean,285,384,109440,118.28071089181286,81.07243751736054,0,255,7.579276932130401
Obfuscator.AD,424,384,162816,117.46272479363208,79.79383273496887,0,255,7.698724469548747
Alueron.gen!J,266,384,102144,102.33574169799499,82.9137548965176,0,255,7.135973929406184
Swizzor.gen!E,650,512,332800,105.25256610576923,84.05785776445148,0,255,7.153069294098762
Dontovo.A,320,128,40960,37.943115234375,68.12746187110187,0,255,3.3482050035336264
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,248,256,63488,122.88753780241936,76.35736910884157,0,255,7.879915914253978
Allaple.A,306,256,78336,123.88971864787581,75.80155704429527,0,255,7.907795360577829
VB.AT,791,768,607488,79.90871589233038,88.02502576059328,0,255,5.469641045741178
Allaple.L,452,128,57856,122.6302717090708,76.55131873181865,0,255,7.853637776070987
Allaple.A,345,256,88320,107.99865262681159,81.68876920382652,0,255,7.467743860681482
Allaple.L,452,128,57856,123.37330613938053,76.9891100511976,0,255,7.860397859010895
Fakerean,277,384,106368,121.02676556859205,80.17063483387362,0,255,7.679615401212412
Allaple.A,334,256,85504,124.59052208083833,76.90420716639697,0,255,7.910437727461737
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,252,256,64512,124.15421937003968,76.15421228078677,0,255,7.880218254739296
Allaple.L,452,128,57856,123.53508711283186,76.9964030742501,0,255,7.862790748034661
Allaple.A,246,256,62976,121.83989138719512,75.92494779669114,0,255,7.865681485278699
Allaple.L,452,128,57856,122.42560840707965,76.45734378462988,0,255,7.859309923159449
Autorun.K,683,768,524544,108.85945316312835,87.6379008314323,0,255,6.609831844887976
Allaple.L,452,128,57856,123.404780835177,76.32552447117274,0,255,7.860904112832129
Allaple.A,306,256,78336,122.86624285130719,75.77302824079341,0,255,7.907865476704856
Fakerean,285,384,109440,115.5235745614035,82.26426387951038,0,255,7.524864371974212
